time,node,speed_kmh,flow_vpm
2025-08-01T00:20:00,246,105.70575728974438,309.0
2025-08-01T00:20:00,270,107.67186924746588,759.6
2025-08-01T00:20:00,271,104.91729718166863,1124.4
2025-08-01T00:20:00,272,105.65518809205267,1324.0
2025-08-01T00:20:00,273,106.99155466913385,376.0
2025-08-01T00:20:00,274,106.19131878833856,1151.8
2025-08-01T00:20:00,275,107.87385362682436,396.6
2025-08-01T00:20:00,300,93.94646798133601,142.8
2025-08-01T00:20:00,301,103.25611383101672,793.0
2025-08-01T00:20:00,302,105.41260999245468,1036.2
2025-08-01T00:20:00,303,105.85159641587457,995.6
2025-08-01T00:20:00,304,106.33264016180209,332.2
2025-08-01T00:20:00,305,99.77908,13.0
2025-08-01T00:20:00,332,102.92246357028112,66.80000000000001
2025-08-01T00:20:00,333,107.48504200149789,394.4
2025-08-01T00:20:00,362,107.96677695756604,165.6
2025-08-01T00:20:00,392,111.38012234285712,14.0
2025-08-01T00:20:00,393,108.80212698067508,276.8
2025-08-01T00:20:00,423,107.21740291681735,37.2
2025-08-01T00:20:00,424,107.21740291681735,18.6
2025-08-01T00:20:00,454,109.56442938565466,121.2
2025-08-01T00:20:00,484,108.03991518134606,39.2
2025-08-01T00:20:00,485,105.08233672649573,31.799999999999997
2025-08-01T00:20:00,545,112.35651605586207,21.6
2025-08-01T00:20:00,575,104.04176907365029,31.6
2025-08-01T00:20:00,576,110.38053409818183,21.0
2025-08-01T00:20:00,606,112.62573358812617,23.0
2025-08-01T00:20:00,607,106.90309173333334,15.6
2025-08-01T00:20:00,608,107.28444861571816,17.2
2025-08-01T00:20:00,639,99.99122027272726,26.4
2025-08-01T00:20:00,640,104.6071,5.6
2025-08-01T00:20:00,671,102.96211890942928,28.0
2025-08-01T00:20:00,672,106.38453989239333,16.4
2025-08-01T00:20:00,703,101.3272157922078,28.8
2025-08-01T00:20:00,734,102.74115425382257,52.0
2025-08-01T00:20:00,765,104.82910638974359,22.8
2025-08-01T00:20:00,795,110.08701931884059,18.0
2025-08-01T00:20:00,796,101.62058386411252,34.0
2025-08-01T00:20:00,826,111.20978310909092,18.0
2025-08-01T00:20:00,827,104.30835282411634,30.799999999999997
2025-08-01T00:20:00,828,104.90597742857142,5.6
2025-08-01T00:20:00,858,102.57387661041818,21.0
2025-08-01T00:20:00,859,106.91402233834586,15.0
2025-08-01T00:20:00,860,100.9094198899126,26.8
2025-08-01T00:20:00,861,106.4580264078341,26.4
2025-08-01T00:20:00,891,109.04750703258145,24.4
2025-08-01T00:25:00,5,109.6533810438158,216.4
2025-08-01T00:25:00,35,106.9568868796467,228.4
2025-08-01T00:25:00,64,108.33697831900183,149.4
2025-08-01T00:25:00,65,107.00295512893129,217.4
2025-08-01T00:25:00,84,106.37737400000003,20.8
2025-08-01T00:25:00,86,106.37737400000003,20.8
2025-08-01T00:25:00,87,103.67321318890843,24.6
2025-08-01T00:25:00,89,110.3180822162162,13.2
2025-08-01T00:25:00,94,106.10343112168458,260.0
2025-08-01T00:25:00,95,108.00433526729962,269.0
2025-08-01T00:25:00,105,69.64366127968877,21.4
2025-08-01T00:25:00,106,94.6586587887324,21.4
2025-08-01T00:25:00,107,107.81312795597486,16.6
2025-08-01T00:25:00,108,105.05962568410462,19.799999999999997
2025-08-01T00:25:00,109,108.6074135940989,14.2
2025-08-01T00:25:00,111,109.46411711711713,14.0
2025-08-01T00:25:00,113,104.96610661538465,5.2
2025-08-01T00:25:00,122,110.26438987394313,118.0
2025-08-01T00:25:00,123,108.94215800193,205.2
2025-08-01T00:25:00,125,107.60481720250387,289.4
2025-08-01T00:25:00,133,91.52374113970157,103.6
